longitude,latitude,name,location
-86.53119,39.13614,"BurgerKing-Bloomington,IN","2498 S Walnut St, Bloomington,IN, (812) 339-1182"
-86.49776,39.15805,"BurgerKing-Bloomington,IN","2800 Buick Cadillac Blvd, Bloomington,IN, (812) 333-2763"
-85.1695,40.74677,"BurgerKing-Bluffton,IN","657 N Main St, Bluffton,IN, (260) 824-3960"
-86.1662,41.44624,"BurgerKing-Bremen,IN","1436 W Plymouth St, Bremen,IN, (219) 546-5090"
-86.39268,39.85817,"BurgerKing-Brownsburg,IN","1050 N Green St, Brownsburg,IN, (317) 852-9889"
-85.14462,39.85004,"BurgerKing-Cambridge City,IN","1598 N State Road 1, Cambridge City,IN, (765) 478-9741"
-86.12687,40.00517,"BurgerKing-Carmel,IN","14933 N Meridian St, Carmel,IN, (317) 580-0438"
-86.11626,39.96189,"BurgerKing-Carmel,IN","613 E Carmel Dr, Carmel,IN, (317) 843-1857"
-87.45361,41.37741,"BurgerKing-Cedar Lake,IN","9810 W 133rd Ave, Cedar Lake,IN, (219) 374-5934"
-87.04324,41.61704,"BurgerKing-Chesterton,IN","535 Indian Boundary Rd, Chesterton,IN, (219) 926-4886"
-85.7596,38.31556,"BurgerKing-Clarksville,IN","915 In 131, Clarksville,IN, (812) 282-2464"
-86.79884,39.52288,"BurgerKing-Cloverdale,IN","1002 N Main St, Cloverdale,IN, (765) 795-5055"
-85.48689,41.16582,"BurgerKing-Columbia City,IN","499 N Main St, Columbia City,IN, (260) 244-4641"
-85.95934,39.29932,"BurgerKing-Columbus,IN","10385 US 31, Columbus,IN, (812) 526-6330"
-85.95323,39.20028,"BurgerKing-Columbus,IN","2725 W Jonathan Moore Pike, Columbus,IN, (812) 378-4816"
-85.89072,39.22327,"BurgerKing-Columbus,IN","2710 25th St, Columbus,IN, (812) 372-7415"
-85.12897,39.65955,"BurgerKing-Connersville,IN","2132 N Park Rd, Connersville,IN, (765) 825-0300"
-86.12598,38.23718,"BurgerKing-Corydon,IN","2370 Landmark Ave Ne, Corydon,IN, (812) 738-4040"
-87.3648,41.43045,"BurgerKing-Crown Point,IN","1137 N Main St, Crown Point,IN, (219) 663-0733"
-85.56522,40.11391,"BurgerKing-Daleville,IN","15150 W Commerce Rd, Daleville,IN, (765) 378-1569"
-84.93757,40.83142,"BurgerKing-Decatur,IN","334 N 13th St, Decatur,IN, (260) 728-4830"
-87.50378,41.49217,"BurgerKing-Dyer,IN","996 Joliet St, Dyer,IN, (219) 322-7267"
-87.47897,41.62911,"BurgerKing-East Chicago,IN","621 W Chicago Ave, East Chicago,IN, (219) 397-3534"
-87.44467,41.6391,"BurgerKing-East Chicago,IN","2210 E Columbus Dr, East Chicago,IN, (219) 397-2588"
-86.00438,41.72824,"BurgerKing-Elkhart,IN","2971 Moose Trl, Elkhart,IN, (574) 970-1517"
-86.00311,41.67522,"BurgerKing-Elkhart,IN","1440 S Nappanee St, Elkhart,IN, (219) 294-3176"
-85.97305,41.72222,"BurgerKing-Elkhart,IN","2715 Cassopolis St, Elkhart,IN, (219) 262-4898"
-85.96529,41.69442,"BurgerKing-Elkhart,IN","834 E Beardsley Ave, Elkhart,IN, (219) 262-0421"
-85.93746,41.64824,"BurgerKing-Elkhart,IN","3413 S Main St, Elkhart,IN, (219) 523-1445"
-87.62831,37.97747,"BurgerKing-Evansville,IN","4400 W Lloyd Expy, Evansville,IN, (812) 423-1087"
-87.57422,38.01902,"BurgerKing-Evansville,IN","4400 N 1st Ave, Evansville,IN, (812) 426-0303"
-87.5639,37.98575,"BurgerKing-Evansville,IN","900 N Main St, Evansville,IN, (812) 421-1060"
-87.55099,38.15616,"BurgerKing-Evansville,IN","19900 Highway 41 N, Evansville,IN, (812) 867-3648"
-87.54122,37.95539,"BurgerKing-Evansville,IN","1301 Covert Ave, Evansville,IN, (812) 479-5968"
-87.49255,37.97444,"BurgerKing-Evansville,IN","220 S Green River Rd, Evansville,IN, (812) 479-1056"
-87.49215,38.00584,"BurgerKing-Evansville,IN","3101 N Green River Rd, Evansville,IN, (812) 479-6754"
-87.46245,37.97726,"BurgerKing-Evansville,IN","101 Cross Pointe Blvd, Evansville,IN, (812) 479-9346"
-86.03976,39.95831,"BurgerKing-Fishers,IN","11684 Allisonville Rd, Fishers,IN, (317) 841-1950"
-85.27509,41.07401,"BurgerKing-Fort Wayne,IN","10201 Illinois Rd, Fort Wayne,IN, (260) 625-6450"
-85.24006,41.1257,"BurgerKing-Fort Wayne,IN","7616 US 30, Fort Wayne,IN, (260) 749-8739"
-85.22363,41.05686,"BurgerKing-Fort Wayne,IN","6402 W Jefferson Blvd, Fort Wayne,IN, (260) 436-1520"
-85.19856,41.0698,"BurgerKing-Fort Wayne,IN","1727 Apple Glen Blvd, Fort Wayne,IN, (260) 436-0060"
-85.16138,41.05116,"BurgerKing-Fort Wayne,IN","1826 Bluffton Rd, Fort Wayne,IN, (219) 747-7662"
-85.13789,41.09782,"BurgerKing-Fort Wayne,IN","2511 Spy Run Ave, Fort Wayne,IN, (219) 484-0390"
-85.13708,41.17831,"BurgerKing-Fort Wayne,IN","413 E Dupont Rd, Fort Wayne,IN, (260) 490-2329"
-85.1353,41.11388,"BurgerKing-Fort Wayne,IN","4201 Coldwater Rd #512, Fort Wayne,IN, ("
-85.13517,41.07667,"BurgerKing-Fort Wayne,IN","324 E Jefferson Blvd, Fort Wayne,IN, (260) 426-9097"
-85.13499,41.03874,"BurgerKing-Fort Wayne,IN","232 E Pettit Ave, Fort Wayne,IN, (260) 744-3095"
-85.09788,41.17889,"BurgerKing-Fort Wayne,IN","3710 E Dupont Rd, Fort Wayne,IN, (219) 484-6650"
-85.06148,41.1214,"BurgerKing-Fort Wayne,IN","4510 Maplecrest Rd, Fort Wayne,IN, (260) 485-4899"
-86.48408,40.27875,"BurgerKing-Frankfort,IN","2201 E Wabash St, Frankfort,IN, (765) 659-9082"
-86.05211,39.4626,"BurgerKing-Franklin,IN","1079 N Morton St, Franklin,IN, (317) 738-3333"
-86.01708,39.48363,"BurgerKing-Franklin,IN","200 Paris Dr, Franklin,IN, (317) 736-4240"
-87.35782,41.55524,"BurgerKing-Gary,IN","1600 W 35th Ave, Gary,IN, (219) 884-2357"
-87.35356,41.60177,"BurgerKing-Gary,IN","1307 W 5th Ave, Gary,IN, (219) 883-4958"
-87.33603,41.53291,"BurgerKing-Gary,IN","4701 Broadway, Gary,IN, (219) 887-2585"
-87.24178,41.59512,"BurgerKing-Gary,IN","7901 Melton Rd, Gary,IN, (219) 938-8054"
-85.546668,40.47996,"BurgerKing-Gas City,IN","5038 S Kaybee Dr, Gas City,IN, (765) 998-0549"
-85.89774,41.62064,"BurgerKing-Goshen,IN","4014 Elkhart Rd, Goshen,IN, (574) 875-6838"
-85.85719,41.59409,"BurgerKing-Goshen,IN","1709 Elkhart Rd, Goshen,IN, (574) 533-6115"
-85.79892,41.56285,"BurgerKing-Goshen,IN","1911 Lincolnway E, Goshen,IN, (574) 534-2272"
-86.11616,41.7537,"BurgerKing-Granger,IN","12757 Adams Rd, Granger,IN, (574) 272-1154"
-84.85537,39.11514,"BurgerKing-Greendale,IN","702 Lorey Ln, Greendale,IN, (812) 537-9154"
-85.91531,39.82249,"BurgerKing-Greenfield,IN","2668 N 600 W, Greenfield,IN, (317) 891-0302"
-85.76989,39.8058,"BurgerKing-Greenfield,IN","1620 N State St, Greenfield,IN, (317) 462-1033"
-85.48344,39.35452,"BurgerKing-Greensburg,IN","2015 N State Road 3, Greensburg,IN, (812) 663-2926"
-86.15858,39.60773,"BurgerKing-Greenwood,IN","270 S State Road 135, Greenwood,IN, (317) 887-3843"
-86.15759,39.62165,"BurgerKing-Greenwood,IN","354 Western Blvd, Greenwood,IN, (317) 885-0815"
-86.12434,39.6354,"BurgerKing-Greenwood,IN","765 W County Line Rd, Greenwood,IN, (317) 881-9222"
-86.10716,39.60424,"BurgerKing-Greenwood,IN","714 US 31, Greenwood,IN, (317) 881-2209"
-87.43249,41.53734,"BurgerKing-Griffith,IN","499 W 45th Ave, Griffith,IN, (219) 922-0594"
-87.41396,41.5495,"BurgerKing-Griffith,IN","1201 E Ridge Rd, Griffith,IN, (219) 838-8555"
-87.50906,41.60764,"BurgerKing-Hammond,IN","5820 S Calumet Ave, Hammond,IN, (219) 932-1660"
-87.47581,41.56972,"BurgerKing-Hammond,IN","7843 Indianapolis Blvd, Hammond,IN, (219) 844-3151"
-87.46176,41.58807,"BurgerKing-Hammond,IN","6904 S Kennedy Ave, Hammond,IN, (219) 844-0407"
-85.37014,40.46761,"BurgerKing-Hartford City,IN","2003 N Walnut St, Hartford City,IN, (765) 348-9888"
-87.29598,41.28971,"BurgerKing-Hebron,IN","18000 Colorado St, Hebron,IN, (219) 696-8727"
-87.20007,41.32798,"BurgerKing-Hebron,IN","623 N Main St, Hebron,IN, (219) 996-8704"
-87.47147,41.54634,"BurgerKing-Highland,IN","9236 Indianapolis Blvd, Highland,IN, (219) 838-2255"
-87.47101,41.52625,"BurgerKing-Highland,IN","10319 Indianapolis Blvd, Highland,IN, (219) 924-0049"
-87.2405,41.54944,"BurgerKing-Hobart,IN","715 N Hobart Rd, Hobart,IN, (219) 942-4898"
-85.50455,40.8917,"BurgerKing-Huntington,IN","1918 N Jefferson St, Huntington,IN, (260) 356-3508"
-86.30845,39.77907,"BurgerKing-Indianapolis,IN","8310 W 10th St, Indianapolis,IN, (317) 271-7136"
-86.29214,39.76439,"BurgerKing-Indianapolis,IN","7430 Rockville Rd, Indianapolis,IN, (317) 271-2538"
-86.28217,39.82313,"BurgerKing-Indianapolis,IN","6971 W 38th St, Indianapolis,IN, (317) 293-1845"
-86.2711,39.74656,"BurgerKing-Indianapolis,IN","6348 W Washington St, Indianapolis,IN, (317) 243-9713"
-86.26968,39.73608,"BurgerKing-Indianapolis,IN","2165 S High School Rd, Indianapolis,IN, (317) 248-1170"
-86.26784,39.80019,"BurgerKing-Indianapolis,IN","6111 Crawfordsville Rd, Indianapolis,IN, (317) 244-4944"
-86.26649,39.90994,"BurgerKing-Indianapolis,IN","8570 Northwest Blvd, Indianapolis,IN, (317) 876-3747"
-86.26183,39.76503,"BurgerKing-Indianapolis,IN","14 Beachway Dr, Indianapolis,IN, (317) 241-2505"
-86.25446,39.8166,"BurgerKing-Indianapolis,IN","5410 W 34th St, Indianapolis,IN, (317) 328-1203"
-86.24587,39.75403,"BurgerKing-Indianapolis,IN","5109 W Washington St, Indianapolis,IN, (317) 244-6534"
-86.24426,39.88276,"BurgerKing-Indianapolis,IN","7140 N Georgetown Rd, Indianapolis,IN, (317) 347-0908"
-86.2422,39.82414,"BurgerKing-Indianapolis,IN","4920 W 38th St, Indianapolis,IN, (317) 299-7178"
-86.2408,39.85114,"BurgerKing-Indianapolis,IN","5480 Georgetown Rd, Indianapolis,IN, (317) 299-9939"
-86.23493,39.71571,"BurgerKing-Indianapolis,IN","3311 S Kentucky Ave, Indianapolis,IN, (317) 241-3048"
-86.21938,39.8086,"BurgerKing-Indianapolis,IN","2953 Lafayette Rd, Indianapolis,IN, (317) 931-1655"
-86.21755,39.91154,"BurgerKing-Indianapolis,IN","3303 W 86th St, Indianapolis,IN, (317) 876-0889"
-86.21591,39.78772,"BurgerKing-Indianapolis,IN","3401 W 16th St, Indianapolis,IN, (317) 637-6665"
-86.18758,39.77958,"BurgerKing-Indianapolis,IN","1481 W 10th St, Indianapolis,IN, (317) 554-0000"
-86.15934,39.82388,"BurgerKing-Indianapolis,IN","3750 N Illinois St, Indianapolis,IN, (317) 925-2189"
-86.15428,39.76989,"BurgerKing-Indianapolis,IN","201 N Delaware St, Indianapolis,IN, (317) 635-9095"
-86.15076,39.75178,"BurgerKing-Indianapolis,IN","410 E Morris St, Indianapolis,IN, (317) 916-9040"
-86.14986,39.72274,"BurgerKing-Indianapolis,IN","426 E Troy Ave, Indianapolis,IN, (317) 788-4424"
-86.13925,39.65498,"BurgerKing-Indianapolis,IN","7701 S Shelby St, Indianapolis,IN, (317) 881-3515"
-86.13763,39.91275,"BurgerKing-Indianapolis,IN","1340 E 86th St, Indianapolis,IN, (317) 848-5939"
-86.13518,39.6877,"BurgerKing-Indianapolis,IN","5452 Madison Ave, Indianapolis,IN, (317) 783-9197"
-86.12463,39.78143,"BurgerKing-Indianapolis,IN","2122 E 10th St, Indianapolis,IN, (317) 464-1670"
-86.1218,39.8507,"BurgerKing-Indianapolis,IN","5347 N Keystone Ave, Indianapolis,IN, (317) 251-0311"
-86.12088,39.71293,"BurgerKing-Indianapolis,IN","3650 S Keystone Ave, Indianapolis,IN, (317) 788-7778"
-86.11985,39.73791,"BurgerKing-Indianapolis,IN","2502 E Raymond St, Indianapolis,IN, (317) 781-6772"
-86.11366,39.92679,"BurgerKing-Indianapolis,IN","3125 E 96th St, Indianapolis,IN, (317) 844-6618"
-86.11275,39.75938,"BurgerKing-Indianapolis,IN","3150 E Southeastern Ave, Indianapolis,IN, (317) 423-1366"
-86.10345,39.76902,"BurgerKing-Indianapolis,IN","3715 E Washington St, Indianapolis,IN, (317) 356-8733"
-86.09586,39.667,"BurgerKing-Indianapolis,IN","4210 Killdeer Dr, Indianapolis,IN, (317) 783-4270"
-86.08652,39.8556,"BurgerKing-Indianapolis,IN","5625 Emerson Way, Indianapolis,IN, (317) 253-8280"
-86.08285,39.82565,"BurgerKing-Indianapolis,IN","5150 E 38th St, Indianapolis,IN, (317) 542-0290"
-86.06834,39.88356,"BurgerKing-Indianapolis,IN","5856 E 71st St, Indianapolis,IN, (317) 594-9999"
-86.06327,39.79642,"BurgerKing-Indianapolis,IN","6020 E 21st St, Indianapolis,IN, (317) 356-4300"
-86.05886,39.90513,"BurgerKing-Indianapolis,IN","6303 E 82nd St, Indianapolis,IN, (317) 849-6799"
-86.04624,39.89298,"BurgerKing-Indianapolis,IN","7620 N Shadeland Ave, Indianapolis,IN, (317) 595-0956"
-86.04526,39.79579,"BurgerKing-Indianapolis,IN","2055 N Shadeland Ave, Indianapolis,IN, (317) 375-8782"
-86.04022,39.77255,"BurgerKing-Indianapolis,IN","7206 E Washington St, Indianapolis,IN, (317) 359-5781"
-86.03281,39.92579,"BurgerKing-Indianapolis,IN","9533 Corporation Dr, Indianapolis,IN, (317) 578-2484"
-86.03264,39.83354,"BurgerKing-Indianapolis,IN","7615 E Pendleton Pike, Indianapolis,IN, (317) 542-8869"
-86.02395,39.74957,"BurgerKing-Indianapolis,IN","8020 E Brookville Rd, Indianapolis,IN, (317) 375-9652"
-85.99122,39.77464,"BurgerKing-Indianapolis,IN","9971 E Washington St, Indianapolis,IN, (317) 897-9906"
-85.99089,39.82676,"BurgerKing-Indianapolis,IN","3813 N Mitthoeffer Rd, Indianapolis,IN, (317) 899-3966"
-85.95829,39.87091,"BurgerKing-Indianapolis,IN","11733 E Pendleton Pike, Indianapolis,IN, (317) 826-0044"
-86.93806,38.4239,"BurgerKing-Jasper,IN","3711 N Newton St, Jasper,IN, (812) 634-9669"
-85.72919,38.28829,"BurgerKing-Jeffersonville,IN","1434 E 10th St, Jeffersonville,IN, (812) 282-7951"
-85.24549,41.44553,"BurgerKing-Kendallville,IN","1400 Fairview Run, Kendallville,IN, (260) 347-9214"
-87.43761,40.77008,"BurgerKing-Kentland,IN","301 N 7th St, Kentland,IN, (219) 474-5835"
-85.5606,39.83737,"BurgerKing-Knightstown,IN","9229 W County Road 650 S, Knightstown,IN, (765) 785-2700"
-86.62054,41.2899,"BurgerKing-Knox,IN","806 S Heaton St, Knox,IN, (574) 772-0703"
-86.12967,40.45477,"BurgerKing-Kokomo,IN","2824 S Washington St, Kokomo,IN, (765) 453-4532"
-86.12865,40.45368,"BurgerKing-Kokomo,IN","300 Espanol Dr, Kokomo,IN, (765) 453-4532"
-86.12493,40.43179,"BurgerKing-Kokomo,IN","402 Arrow St, Kokomo,IN, (765) 864-9017"
-86.11175,40.47652,"BurgerKing-Kokomo,IN","1621 E Markland Ave, Kokomo,IN, (765) 452-4227"
-87.02596,41.31817,"BurgerKing-Kouts,IN","104 S Main St, Kouts,IN, (219) 766-2793"
-86.310866,41.44878,"BurgerKing-La Paz,IN","2037 US 31, La Paz,IN, (574) 784-9175"
-86.73176,41.60073,"BurgerKing-La Porte,IN","1012 W State Road 2, La Porte,IN, (219) 325-0812"
-86.69209,41.62421,"BurgerKing-La Porte,IN","1434 E Lincolnway, La Porte,IN, (219) 325-9000"
-86.90478,40.38281,"BurgerKing-Lafayette,IN","2 W 240 S, Lafayette,IN, (765) 474-0054"
-86.90421,40.39043,"BurgerKing-Lafayette,IN","2680 Old US 231, Lafayette,IN, (765) 477-7401"
-86.87189,40.43198,"BurgerKing-Lafayette,IN","2175 Greenbush St, Lafayette,IN, (765) 447-4515"
-86.86999,40.39559,"BurgerKing-Lafayette,IN","2338 Teal Rd, Lafayette,IN, (765) 474-1704"
-86.86771,40.43199,"BurgerKing-Lafayette,IN","2601 Greenbush St, Lafayette,IN, (765) 447-4515"
-86.85844,40.42125,"BurgerKing-Lafayette,IN","408 Sagamore Pky N, Lafayette,IN, (765) 447-6227"
-86.85379,40.39247,"BurgerKing-Lafayette,IN","2415 Sagamore Pky S, Lafayette,IN, (765) 447-2607"
-86.82938,40.4179,"BurgerKing-Lafayette,IN","4092 State Road 26 E, Lafayette,IN, (765) 447-3652"
-87.23992,41.57767,"BurgerKing-Lake Station,IN","2203 Ripley St, Lake Station,IN, (219) 962-3046"
-86.49236,40.03214,"BurgerKing-Lebanon,IN","475 N Mount Zion Rd, Lebanon,IN, (765) 482-3557"
-86.47388,40.07198,"BurgerKing-Lebanon,IN","2445 N Lebanon St, Lebanon,IN, (765) 482-2260"
-85.58633,41.45729,"BurgerKing-Ligonier,IN","1103 Lincolnway S, Ligonier,IN, (260) 894-4045"
-87.09884,39.03809,"BurgerKing-Linton,IN","2201 E In 54, Linton,IN, (812) 847-1820"
-86.3262,40.75753,"BurgerKing-Logansport,IN","3101 E Market St, Logansport,IN, (219) 753-2509"
-87.40303,41.28977,"BurgerKing-Lowell,IN","1620 E Commercial Ave, Lowell,IN, (219) 696-3600"
-85.39846,38.77497,"BurgerKing-Madison,IN","544 Clifty Dr, Madison,IN, (812) 273-6293"
-85.67776,40.57476,"BurgerKing-Marion,IN","1510 Kem Rd, Marion,IN, (765) 662-2431"
-85.67352,40.53958,"BurgerKing-Marion,IN","2409 S Western Ave, Marion,IN, (765) 662-9707"
-86.42365,39.41048,"BurgerKing-Martinsville,IN","1840 S Ohio St, Martinsville,IN, (765) 342-8143"
-85.7715,38.49023,"BurgerKing-Memphis,IN","I65 & Memphis Bluelick Rd, Memphis,IN, (812) 294-3416"
-87.36771,41.47081,"BurgerKing-Merrillville,IN","2607 W Lincoln Hwy, Merrillville,IN, (219) 769-5432"
-87.33725,41.50723,"BurgerKing-Merrillville,IN","105 W 61st Ave, Merrillville,IN, (219) 884-1090"
-87.3134,41.46996,"BurgerKing-Merrillville,IN","1850 Southlake Mall, Merrillville,IN, (219) 736-8066"
-87.31123,41.47034,"BurgerKing-Merrillville,IN","2074 Southlake Mall, Merrillville,IN, (219) 769-7707"
-86.89393,41.68123,"BurgerKing-Michigan City,IN","3956 S Franklin St, Michigan City,IN, (219) 879-0509"
-86.18883,41.68048,"BurgerKing-Mishawaka,IN","530 W Mckinley Ave, Mishawaka,IN, (574) 259-6344"
-86.18775,41.71312,"BurgerKing-Mishawaka,IN","5809 Grape Rd, Mishawaka,IN, (574) 277-4343"
-86.13462,41.66205,"BurgerKing-Mishawaka,IN","2801 Lincoln Way E, Mishawaka,IN, (574) 258-5281"
-86.76617,40.75901,"BurgerKing-Monticello,IN","1107 N Main St, Monticello,IN, (574) 583-6029"
-86.35414,39.61757,"BurgerKing-Mooresville,IN","440 Towne Center Dr N, Mooresville,IN, (317) 831-8992"
-85.43201,40.21997,"BurgerKing-Muncie,IN","3904 W Bethel Ave, Muncie,IN, (765) 741-9832"
-85.41901,40.1911,"BurgerKing-Muncie,IN","418 S Tillotson Ave, Muncie,IN, (765) 288-5074"
-85.40041,40.2154,"BurgerKing-Muncie,IN","2710 N Wheeling Ave, Muncie,IN, (765) 289-4095"
-85.37814,40.21921,"BurgerKing-Muncie,IN","810 E Mcgalliard Rd, Muncie,IN, (765) 282-6557"
-87.50919,41.56975,"BurgerKing-Munster,IN","7938 Calumet Ave, Munster,IN, (219) 836-9176"
-85.987214,41.442405,"BurgerKing-Nappanee,IN","1205 E Market St, Nappanee,IN, (574) 773-7861"
-85.84329,38.30829,"BurgerKing-New Albany,IN","2309 State St, New Albany,IN, (812) 949-2803"
-85.81903,38.32887,"BurgerKing-New Albany,IN","3533 Grant Line Rd, New Albany,IN, (812) 944-6222"
-85.38171,39.93064,"BurgerKing-New Castle,IN","129 S Memorial Dr, New Castle,IN, (765) 521-0976"
-87.38853,37.97923,"BurgerKing-Newburgh,IN","3988 Haley Dr, Newburgh,IN, (812) 858-3931"
-86.00291,39.99452,"BurgerKing-Noblesville,IN","14125 Mundy Dr, Noblesville,IN, (317) 770-1216"
-85.99552,40.04383,"BurgerKing-Noblesville,IN","2650 Cherry St, Noblesville,IN, (317) 773-9272"
-86.78251,41.21524,"BurgerKing-North Judson,IN","608 W Talmer Ave, North Judson,IN, (574) 896-5545"
-85.79183,41.00031,"BurgerKing-North Manchester,IN","1506 State Road 114 W, North Manchester,IN, (260) 982-6499"
-85.6259,39.00559,"BurgerKing-North Vernon,IN","47 E Main St, North Vernon,IN, (812) 352-1955"
-85.76924,40.00361,"BurgerKing-Pendleton,IN","30 Enterprise Dr, Pendleton,IN, (765) 778-9202"
-86.07458,40.76219,"BurgerKing-Peru,IN","497 N Broadway, Peru,IN, (765) 472-4100"
-86.31158,41.35795,"BurgerKing-Plymouth,IN","2021 N Michigan St, Plymouth,IN, (574) 936-5859"
-87.18291,41.57669,"BurgerKing-Portage,IN","2595 Willowcreek Rd, Portage,IN, (219) 762-6090"
-84.97841,40.44941,"BurgerKing-Portland,IN","1610 N Meridian St, Portland,IN, (260) 726-3709"
-87.59313,38.3556,"BurgerKing-Princeton,IN","2740 W Broadway St, Princeton,IN, (812) 386-8998"
-87.2305,40.94091,"BurgerKing-Rensselaer,IN","9468 W State Road 114, Rensselaer,IN, (219) 866-8117"
-84.92732,39.82484,"BurgerKing-Richmond,IN","1814 National Rd W, Richmond,IN, (765) 935-0046"
-84.88868,39.86844,"BurgerKing-Richmond,IN","2414 Chester Blvd, Richmond,IN, (765) 966-2242"
-84.84264,39.83128,"BurgerKing-Richmond,IN","4360 E Main St, Richmond,IN, (765) 966-0200"
-86.21908,41.04861,"BurgerKing-Rochester,IN","2440 Main St, Rochester,IN, (219) 223-8470"
-85.44474,39.63003,"BurgerKing-Rushville,IN","1898 N Main St, Rushville,IN, (765) 938-2103"
-87.47099,41.48746,"BurgerKing-Schererville,IN","1910 US 41, Schererville,IN, (219) 322-9023"
-87.44598,41.48395,"BurgerKing-Schererville,IN","219 E US 30, Schererville,IN, (219) 864-7347"
-85.78168,38.68549,"BurgerKing-Scottsburg,IN","983 W Mcclain Ave, Scottsburg,IN, (812) 752-4422"
-85.76569,38.38857,"BurgerKing-Sellersburg,IN","8110 Highway 311, Sellersburg,IN, (812) 246-8108"
-85.85742,38.95826,"BurgerKing-Seymour,IN","1941 E Tipton St, Seymour,IN, (812) 522-8218"
-85.74862,39.5212,"BurgerKing-Shelbyville,IN","1830 E State Road 44, Shelbyville,IN, (317) 398-3797"
-86.31527,41.67162,"BurgerKing-South Bend,IN","4852 W Western Ave, South Bend,IN, (574) 232-3622"
-86.28672,41.72321,"BurgerKing-South Bend,IN","3403 Portage Rd, South Bend,IN, (574) 277-6400"
-86.25083,41.67921,"BurgerKing-South Bend,IN","121 W La Salle Ave, South Bend,IN, (574) 233-8651"
-86.25066,41.72596,"BurgerKing-South Bend,IN","52803 In 933, South Bend,IN, (574) 277-6880"
-86.23383,41.62953,"BurgerKing-South Bend,IN","1113 E Ireland Rd, South Bend,IN, (574) 291-4300"
-86.21745,41.69966,"BurgerKing-South Bend,IN","2171 S Bend Ave, South Bend,IN, (574) 273-2220"
-86.77214,39.28712,"BurgerKing-Spencer,IN","873 W Morgan St, Spencer,IN, (812) 829-2499"
-87.42378,39.10306,"BurgerKing-Sullivan,IN","818 W Wolfe St, Sullivan,IN, (812) 268-4977"
-85.74812,41.4081,"BurgerKing-Syracuse,IN","5202 E 1200 N, Syracuse,IN, (574) 528-6172"
-86.02855,40.28294,"BurgerKing-Tipton,IN","868 E Jefferson St, Tipton,IN, (765) 675-9482"
-86.15885,39.41147,"BurgerKing-Trafalgar,IN","10 Trafalgar Sq, Trafalgar,IN, (317) 878-5342"
-85.49342,40.44563,"BurgerKing-Upland,IN","5038 S Kay Bee Dr, Upland,IN, (765) 998-7270"
-87.13837,41.55016,"BurgerKing-Valparaiso,IN","374 W US 6, Valparaiso,IN, (219) 763-9666"
-87.06792,41.45963,"BurgerKing-Valparaiso,IN","555 W Morthland Dr, Valparaiso,IN, (219) 763-6734"
-87.05094,41.468,"BurgerKing-Valparaiso,IN","807 E Lincolnway, Valparaiso,IN, (219) 464-4672"
-87.04557,41.49464,"BurgerKing-Valparaiso,IN","2921 Calumet Ave, Valparaiso,IN, (219) 465-0542"
-87.52036,38.68702,"BurgerKing-Vincennes,IN","1002 N 1st St, Vincennes,IN, (812) 885-5933"
-87.50588,38.65766,"BurgerKing-Vincennes,IN","2575 Hart St, Vincennes,IN, (812) 886-0508"
-85.83517,40.81244,"BurgerKing-Wabash,IN","1209 N Cass St, Wabash,IN, (260) 569-1000"
-86.89164,41.43424,"BurgerKing-Wanatah,IN","10013 W US 30, Wanatah,IN, (219) 773-1332"
-85.8186,41.23771,"BurgerKing-Warsaw,IN","2920 Frontage Rd, Warsaw,IN, (574) 269-2676"
-87.16822,38.69066,"BurgerKing-Washington,IN","2410 State Road 57, Washington,IN, (812) 254-1641"
-86.92238,40.45316,"BurgerKing-West Lafayette,IN","1069 Sagamore Pky W, West Lafayette,IN, (765) 463-6713"
-86.91429,40.43179,"BurgerKing-West Lafayette,IN","720 Northwestern Ave, West Lafayette,IN, (765) 743-1083"
-86.86838,40.50282,"BurgerKing-West Lafayette,IN","5853 State Road 43 N, West Lafayette,IN, (765) 567-8605"
-86.09174,39.56314,"BurgerKing-Whiteland,IN","891 US 31, Whiteland,IN, (317) 535-7622"
